Local Time,Jdays,Altitude,Latitude,Longitude,Density,,
12.553614,25567.24027778,7.16E+02,-2.97E+01,101.804216,5.43E+04,,
12.829768,25567.24097222,7.12E+02,-3.00E+01,105.696514,5.44E+04,,
13.107421,25567.24166667,7.07E+02,-3.01E+01,109.611317,5.48E+04,,
13.385892,25567.24236111,7.01E+02,-3.01E+01,113.538376,5.52E+04,,
13.664476,25567.24305556,6.96E+02,-3.00E+01,117.467135,5.59E+04,,
13.942471,25567.24375,6.89E+02,-2.97E+01,121.387064,5.69E+04,,
14.219199,25567.24444444,6.83E+02,-2.94E+01,125.287992,5.82E+04,,
14.494028,25567.24513889,6.76E+02,-2.88E+01,129.160419,5.99E+04,,
14.766386,25567.24583333,6.68E+02,-2.82E+01,132.995783,6.21E+04,,
15.035779,25567.24652778,6.61E+02,-2.74E+01,136.786679,6.51E+04,,
15.301801,25567.24722222,6.53E+02,-2.66E+01,140.527008,6.90E+04,,
15.564138,25567.24791667,6.44E+02,-2.56E+01,144.212064,7.40E+04,,
15.822571,25567.24861111,6.36E+02,-2.45E+01,147.838563,8.05E+04,,
16.076974,25567.24930556,6.27E+02,-2.33E+01,151.404611,8.89E+04,,
16.32731,25567.25,6.18E+02,-2.20E+01,154.909643,9.97E+04,,
16.573621,25567.25069444,6.10E+02,-2.06E+01,158.354316,1.13E+05,,
16.816026,25567.25138889,6.01E+02,-1.91E+01,161.740393,1.31E+05,,
17.054708,25567.25208333,5.92E+02,-1.76E+01,165.070614,1.53E+05,,
17.289904,25567.25277778,5.83E+02,-1.60E+01,168.348568,1.79E+05,,
17.521904,25567.25347222,5.74E+02,-1.43E+01,171.578563,2.11E+05,,
17.751034,25567.25416667,5.65E+02,-1.26E+01,174.765517,2.49E+05,,
17.977657,25567.25486111,5.56E+02,-1.08E+01,177.914851,2.97E+05,,
18.20216,25567.25555556,5.48E+02,-9.01E+00,181.0324,3.50E+05,,
18.424955,25567.25625,5.39E+02,-7.16E+00,184.124333,4.05E+05,,
18.646473,25567.25694444,5.31E+02,-5.28E+00,187.197088,4.50E+05,,
18.867155,25567.25763889,5.24E+02,-3.39E+00,190.257318,4.70E+05,,
19.087456,25567.25833333,5.16E+02,-1.47E+00,193.311842,4.58E+05,,
19.30784,25567.25902778,5.09E+02,4.48E-01,196.367601,4.23E+05,,
19.528775,25567.25972222,5.03E+02,2.37E+00,199.431622,3.77E+05,,
19.750732,25567.26041667,4.97E+02,4.29E+00,202.510977,3.26E+05,,
19.974183,25567.26111111,4.91E+02,6.20E+00,205.612744,2.76E+05,,
20.199597,25567.26180556,4.86E+02,8.09E+00,208.743956,2.28E+05,,
20.427437,25567.2625,4.81E+02,9.95E+00,211.91155,1.88E+05,,
20.658153,25567.26319444,4.77E+02,1.18E+01,215.122296,1.56E+05,,
20.892181,25567.26388889,4.73E+02,1.36E+01,218.38271,1.34E+05,,
21.129931,25567.26458333,4.70E+02,1.53E+01,221.698962,1.19E+05,,
21.371783,25567.26527778,4.68E+02,1.70E+01,225.076743,1.11E+05,,
21.618075,25567.26597222,4.66E+02,1.86E+01,228.521132,1.05E+05,,
21.869095,25567.26666667,4.64E+02,2.02E+01,232.036425,1.00E+05,,
22.125064,25567.26736111,4.64E+02,2.16E+01,235.625954,9.55E+04,,
22.386126,25567.26805556,4.63E+02,2.30E+01,239.291894,8.99E+04,,
22.652337,25567.26875,4.64E+02,2.43E+01,243.035058,8.34E+04,,
22.923647,25567.26944444,4.65E+02,2.55E+01,246.854707,7.65E+04,,
23.199892,25567.27013889,4.66E+02,2.65E+01,250.748378,6.98E+04,,
23.480784,25567.27083333,4.68E+02,2.74E+01,254.71176,6.39E+04,,
23.765909,25567.27152778,4.71E+02,2.83E+01,258.73863,5.94E+04,,
0.054725,25567.27222222,4.74E+02,2.89E+01,262.820869,5.65E+04,,
0.346572,25567.27291667,4.78E+02,2.94E+01,266.948579,5.52E+04,,
0.640687,25567.27361111,4.82E+02,2.98E+01,271.110304,5.53E+04,,
0.936223,25567.27430556,4.87E+02,3.01E+01,275.293345,5.64E+04,,
1.232278,25567.275,4.92E+02,3.01E+01,279.484173,5.80E+04,,
1.527926,25567.27569444,4.97E+02,3.01E+01,283.668894,5.95E+04,,
1.82225,25567.27638889,5.03E+02,2.99E+01,287.833745,6.05E+04,,
2.114372,25567.27708333,5.09E+02,2.95E+01,291.96558,6.05E+04,,
2.403487,25567.27777778,5.16E+02,2.90E+01,296.052305,5.92E+04,,
2.688883,25567.27847222,5.23E+02,2.84E+01,300.083239,5.67E+04,,
2.969959,25567.27916667,5.30E+02,2.76E+01,304.049382,5.32E+04,,
3.246238,25567.27986111,5.38E+02,2.67E+01,307.943571,4.88E+04,,
3.517369,25567.28055556,5.45E+02,2.57E+01,311.760538,4.42E+04,,
3.783126,25567.28125,5.53E+02,2.46E+01,315.496886,3.96E+04,,
4.043399,25567.28194444,5.61E+02,2.33E+01,319.150981,3.56E+04,,
4.298187,25567.28263889,5.69E+02,2.20E+01,322.722801,3.26E+04,,
4.547584,25567.28333333,5.78E+02,2.06E+01,326.213753,3.13E+04,,
4.791765,25567.28402778,5.86E+02,1.92E+01,329.626469,3.24E+04,,
5.030974,25567.28472222,5.95E+02,1.76E+01,332.964612,3.68E+04,,
5.265512,25567.28541667,6.03E+02,1.60E+01,336.232687,4.41E+04,,
5.495724,25567.28611111,6.11E+02,1.44E+01,339.435864,5.28E+04,,
5.721989,25567.28680555,6.20E+02,1.27E+01,342.579832,6.07E+04,,
5.944711,25567.2875,6.28E+02,1.09E+01,345.67067,6.80E+04,,
6.164316,25567.28819444,6.36E+02,9.18E+00,348.714738,7.66E+04,,
6.381239,25567.28888889,6.44E+02,7.39E+00,351.718588,8.82E+04,,
6.595927,25567.28958333,6.52E+02,5.57E+00,354.688902,1.02E+05,,
6.808829,25567.29027778,6.59E+02,3.75E+00,357.632428,1.15E+05,,
7.020396,25567.29097222,6.67E+02,1.91E+00,0.555946,1.26E+05,,
7.231082,25567.29166667,6.74E+02,7.83E-02,3.466231,1.34E+05,,
7.441335,25567.29236111,6.81E+02,-1.75E+00,6.370027,1.39E+05,,
7.651602,25567.29305555,6.87E+02,-3.58E+00,9.274026,1.42E+05,,
7.862323,25567.29375,6.93E+02,-5.39E+00,12.184846,1.43E+05,,
8.073934,25567.29444444,6.99E+02,-7.18E+00,15.109011,1.41E+05,,
8.286862,25567.29513889,7.04E+02,-8.94E+00,18.052924,1.37E+05,,
8.501523,25567.29583333,7.09E+02,-1.07E+01,21.022838,1.30E+05,,
8.718321,25567.29652778,7.14E+02,-1.24E+01,24.024818,1.22E+05,,
8.937646,25567.29722222,7.18E+02,-1.40E+01,27.064693,1.14E+05,,
9.159867,25567.29791667,7.21E+02,-1.56E+01,30.147998,1.05E+05,,
9.385327,25567.29861111,7.24E+02,-1.72E+01,33.279904,9.73E+04,,
9.614342,25567.29930555,7.27E+02,-1.87E+01,36.465134,8.99E+04,,
9.847191,25567.3,7.29E+02,-2.01E+01,39.707859,8.35E+04,,
10.084106,25567.30069444,7.30E+02,-2.15E+01,43.011595,7.80E+04,,
10.325272,25567.30138889,7.31E+02,-2.28E+01,46.379077,7.34E+04,,
10.570809,25567.30208333,7.31E+02,-2.40E+01,49.812129,6.96E+04,,
10.820769,25567.30277778,7.31E+02,-2.51E+01,53.311536,6.64E+04,,
11.075128,25567.30347222,7.30E+02,-2.61E+01,56.876923,6.37E+04,,
11.333776,25567.30416667,7.29E+02,-2.70E+01,60.50664,6.14E+04,,
11.596513,25567.30486111,7.27E+02,-2.78E+01,64.197691,5.94E+04,,
11.863046,25567.30555555,7.25E+02,-2.85E+01,67.945684,5.76E+04,,
12.13299,25567.30625,7.22E+02,-2.91E+01,71.744845,5.60E+04,,
12.405872,25567.30694444,7.18E+02,-2.96E+01,75.58808,5.47E+04,,
12.681141,25567.30763889,7.14E+02,-2.99E+01,79.46711,5.37E+04,,
12.958177,25567.30833333,7.10E+02,-3.01E+01,83.37266,5.29E+04,,
13.236314,25567.30902778,7.05E+02,-3.01E+01,87.294718,5.26E+04,,
13.514855,25567.30972222,6.99E+02,-3.01E+01,91.222829,5.28E+04,,
13.793095,25567.31041667,6.93E+02,-2.99E+01,95.146425,5.35E+04,,
14.070344,25567.31111111,6.87E+02,-2.95E+01,99.055161,5.48E+04,,
14.345949,25567.31180555,6.80E+02,-2.91E+01,102.939235,5.67E+04,,
14.619312,25567.3125,6.73E+02,-2.85E+01,106.78968,5.93E+04,,
14.889906,25567.31319444,6.65E+02,-2.78E+01,110.598596,6.24E+04,,
15.157289,25567.31388889,6.57E+02,-2.69E+01,114.359336,6.60E+04,,
15.421108,25567.31458333,6.49E+02,-2.60E+01,118.066614,7.00E+04,,
15.681104,25567.31527778,6.41E+02,-2.49E+01,121.71656,7.44E+04,,
15.937114,25567.31597222,6.32E+02,-2.38E+01,125.306709,7.94E+04,,
16.189064,25567.31666667,6.24E+02,-2.25E+01,128.835955,8.51E+04,,
16.436964,25567.31736111,6.15E+02,-2.12E+01,132.304458,9.20E+04,,
16.680902,25567.31805555,6.06E+02,-1.98E+01,135.713533,1.00E+05,,
16.921035,25567.31875,5.97E+02,-1.82E+01,139.065526,1.11E+05,,
17.157579,25567.31944444,5.88E+02,-1.67E+01,142.363682,1.25E+05,,
17.390801,25567.32013889,5.79E+02,-1.50E+01,145.612019,1.42E+05,,
17.621014,25567.32083333,5.70E+02,-1.33E+01,148.81521,1.65E+05,,
17.848565,25567.32152778,5.61E+02,-1.16E+01,151.978471,1.96E+05,,
18.073831,25567.32222222,5.53E+02,-9.79E+00,155.107468,2.36E+05,,
18.297216,25567.32291667,5.44E+02,-7.95E+00,158.208234,2.87E+05,,
18.51914,25567.32361111,5.36E+02,-6.09E+00,161.287097,3.50E+05,,
18.740041,25567.32430555,5.28E+02,-4.20E+00,164.350622,4.17E+05,,
18.960371,25567.325,5.21E+02,-2.30E+00,167.405559,4.70E+05,,
19.180587,25567.32569444,5.13E+02,-3.78E-01,170.458798,4.87E+05,,
19.401155,25567.32638889,5.07E+02,1.54E+00,173.517333,4.64E+05,,
19.622548,25567.32708333,5.00E+02,3.47E+00,176.588218,4.17E+05,,
19.845236,25567.32777778,4.94E+02,5.38E+00,179.678535,3.66E+05,,
20.069689,25567.32847222,4.89E+02,7.28E+00,182.79534,3.17E+05,,
20.296375,25567.32916667,4.84E+02,9.15E+00,185.945622,2.71E+05,,
20.525749,25567.32986111,4.79E+02,1.10E+01,189.136232,2.29E+05,,
20.758254,25567.33055555,4.75E+02,1.28E+01,192.373809,1.92E+05,,
20.994313,25567.33125,4.72E+02,1.46E+01,195.664691,1.62E+05,,
21.23432,25567.33194444,4.69E+02,1.63E+01,199.014795,1.40E+05,,
21.478633,25567.33263889,4.67E+02,1.79E+01,202.429488,1.24E+05,,
21.727562,25567.33333333,4.65E+02,1.95E+01,205.913432,1.11E+05,,
21.98136,25567.33402778,4.64E+02,2.10E+01,209.470406,1.02E+05,,
22.240208,25567.33472222,4.63E+02,2.24E+01,213.103116,9.42E+04,,
22.5042,25567.33541667,4.63E+02,2.38E+01,216.812994,8.68E+04,,
22.773333,25567.33611111,4.64E+02,2.50E+01,220.6,7.98E+04,,
23.047496,25567.33680555,4.65E+02,2.61E+01,224.462442,7.30E+04,,
23.326455,25567.3375,4.67E+02,2.71E+01,228.396821,6.68E+04,,
23.60985,25567.33819444,4.69E+02,2.79E+01,232.397746,6.14E+04,,
23.897194,25567.33888889,4.72E+02,2.86E+01,236.457908,5.70E+04,,
0.187877,25567.33958333,4.75E+02,2.92E+01,240.568152,5.38E+04,,
0.481177,25567.34027778,4.79E+02,2.97E+01,244.717654,5.17E+04,,
0.77628,25567.34097222,4.84E+02,3.00E+01,248.894195,5.06E+04,,
1.072303,25567.34166667,4.88E+02,3.01E+01,253.084539,5.03E+04,,
1.368325,25567.34236111,4.94E+02,3.01E+01,257.27487,5.05E+04,,
1.663419,25567.34305555,4.99E+02,3.00E+01,261.451292,5.10E+04,,
1.956688,25567.34375,5.05E+02,2.97E+01,265.600316,5.14E+04,,
2.247288,25567.34444444,5.12E+02,2.92E+01,269.709324,5.14E+04,,
2.534465,25567.34513889,5.19E+02,2.86E+01,273.766971,5.08E+04,,
2.817566,25567.34583333,5.26E+02,2.79E+01,277.763489,4.96E+04,,
3.09606,25567.34652778,5.33E+02,2.71E+01,281.690893,4.76E+04,,
3.369539,25567.34722222,5.40E+02,2.61E+01,285.543088,4.50E+04,,
3.637725,25567.34791667,5.48E+02,2.51E+01,289.31587,4.20E+04,,
3.900457,25567.34861111,5.56E+02,2.39E+01,293.006853,3.89E+04,,
4.157689,25567.34930555,5.64E+02,2.26E+01,296.615339,3.62E+04,,
4.409476,25567.35,5.73E+02,2.12E+01,300.142142,3.41E+04,,
4.655959,25567.35069444,5.81E+02,1.98E+01,303.589391,3.30E+04,,
4.897355,25567.35138889,5.89E+02,1.83E+01,306.960331,3.34E+04,,
5.133942,25567.35208333,5.98E+02,1.67E+01,310.259131,3.55E+04,,
5.366046,25567.35277778,6.06E+02,1.51E+01,313.490697,3.99E+04,,
5.594034,25567.35347222,6.15E+02,1.34E+01,316.660517,4.66E+04,,
5.818301,25567.35416667,6.23E+02,1.17E+01,319.774523,5.57E+04,,
6.039265,25567.35486111,6.31E+02,9.93E+00,322.838968,6.54E+04,,
6.257356,25567.35555555,6.39E+02,8.15E+00,325.86034,7.43E+04,,
6.473018,25567.35625,6.47E+02,6.34E+00,328.845274,8.20E+04,,
6.6867,25567.35694444,6.55E+02,4.52E+00,331.800503,9.16E+04,,
6.898853,25567.35763889,6.62E+02,2.69E+00,334.732801,1.05E+05,,
7.10993,25567.35833333,6.70E+02,8.51E-01,337.648951,1.19E+05,,
7.320381,25567.35902778,6.77E+02,-9.85E-01,340.555718,1.29E+05,,
7.530655,25567.35972222,6.83E+02,-2.81E+00,343.459822,1.34E+05,,
7.741194,25567.36041667,6.90E+02,-4.63E+00,346.367916,1.37E+05,,
7.952438,25567.36111111,6.96E+02,-6.43E+00,349.286569,1.39E+05,,
8.164816,25567.36180555,7.01E+02,-8.21E+00,352.222239,1.39E+05,,
8.37875,25567.3625,7.06E+02,-9.95E+00,355.181245,1.39E+05,,
8.594649,25567.36319444,7.11E+02,-1.17E+01,358.169737,1.36E+05,,
8.81291,25567.36388889,7.15E+02,-1.33E+01,1.193648,1.32E+05,,
9.033909,25567.36458333,7.19E+02,-1.50E+01,4.258641,1.26E+05,,
9.258003,25567.36527778,7.23E+02,-1.66E+01,7.370046,1.19E+05,,
9.485519,25567.36597222,7.25E+02,-1.81E+01,10.532781,1.11E+05,,
9.71675,25567.36666667,7.28E+02,-1.95E+01,13.751257,1.04E+05,,
9.951951,25567.36736111,7.29E+02,-2.09E+01,17.029272,9.63E+04,,
10.191326,25567.36805555,7.31E+02,-2.23E+01,20.369897,8.95E+04,,
10.435023,25567.36875,7.31E+02,-2.35E+01,23.775348,8.35E+04,,
10.683124,25567.36944444,7.32E+02,-2.46E+01,27.246855,7.85E+04,,
10.935636,25567.37013889,7.31E+02,-2.57E+01,30.784534,7.44E+04,,
11.192485,25567.37083333,7.30E+02,-2.67E+01,34.387278,7.13E+04,,
11.45351,25567.37152778,7.29E+02,-2.75E+01,38.052657,6.89E+04,,
11.718457,25567.37222222,7.26E+02,-2.83E+01,41.776862,6.70E+04,,
11.98698,25567.37291667,7.24E+02,-2.89E+01,45.554694,6.56E+04,,
12.25864,25567.37361111,7.21E+02,-2.94E+01,49.3796,6.42E+04,,
12.532919,25567.37430555,7.17E+02,-2.98E+01,53.243782,6.29E+04,,
12.809224,25567.375,7.13E+02,-3.00E+01,57.138362,6.15E+04,,
13.086907,25567.37569444,7.08E+02,-3.01E+01,61.053611,6.01E+04,,
13.365282,25567.37638889,7.03E+02,-3.01E+01,64.979234,5.88E+04,,
13.643646,25567.37708333,6.97E+02,-3.00E+01,68.904684,5.77E+04,,
13.9213,25567.37777778,6.91E+02,-2.97E+01,72.819496,5.69E+04,,
14.197575,25567.37847222,6.84E+02,-2.93E+01,76.71362,5.66E+04,,
14.471848,25567.37916667,6.77E+02,-2.87E+01,80.577722,5.71E+04,,
14.743563,25567.37986111,6.70E+02,-2.81E+01,84.403445,5.85E+04,,
15.012241,25567.38055555,6.62E+02,-2.73E+01,88.183613,6.08E+04,,
15.277492,25567.38125,6.54E+02,-2.64E+01,91.912373,6.42E+04,,
15.539018,25567.38194444,6.46E+02,-2.54E+01,95.585268,6.87E+04,,
15.796617,25567.38263889,6.38E+02,-2.43E+01,99.199256,7.43E+04,,
16.050178,25567.38333333,6.29E+02,-2.31E+01,102.752677,8.11E+04,,
16.299678,25567.38402778,6.20E+02,-2.18E+01,106.245174,8.91E+04,,
16.545173,25567.38472222,6.11E+02,-2.04E+01,109.677595,9.85E+04,,
16.786791,25567.38541667,6.02E+02,-1.89E+01,113.051869,1.10E+05,,
17.024725,25567.38611111,5.93E+02,-1.73E+01,116.370879,1.23E+05,,
17.259222,25567.38680555,5.84E+02,-1.57E+01,119.63833,1.39E+05,,
17.490575,25567.3875,5.75E+02,-1.41E+01,122.858631,1.59E+05,,
17.719119,25567.38819444,5.67E+02,-1.23E+01,126.036778,1.83E+05,,
17.945217,25567.38888889,5.58E+02,-1.06E+01,129.178255,2.16E+05,,
18.169263,25567.38958333,5.49E+02,-8.74E+00,132.288945,2.55E+05,,
18.39167,25567.39027778,5.41E+02,-6.89E+00,135.375056,3.03E+05,,
18.61287,25567.39097222,5.33E+02,-5.01E+00,138.443053,3.56E+05,,
18.833307,25567.39166667,5.25E+02,-3.12E+00,141.499612,4.08E+05,,
19.053438,25567.39236111,5.18E+02,-1.20E+00,144.551563,4.49E+05,,
19.273724,25567.39305555,5.11E+02,7.18E-01,147.605859,4.68E+05,,
19.494635,25567.39375,5.04E+02,2.64E+00,150.669531,4.61E+05,,
19.716643,25567.39444444,4.98E+02,4.56E+00,153.749652,4.34E+05,,
19.94022,25567.39513889,4.92E+02,6.46E+00,156.853295,3.98E+05,,
20.165832,25567.39583333,4.87E+02,8.35E+00,159.987483,3.63E+05,,
20.393942,25567.39652778,4.82E+02,1.02E+01,163.159136,3.32E+05,,
20.625,25567.39722222,4.78E+02,1.20E+01,166.374998,3.02E+05,,
20.859437,25567.39791667,4.74E+02,1.38E+01,169.64155,2.70E+05,,
21.097661,25567.39861111,4.71E+02,1.56E+01,172.96491,2.36E+05,,
21.340047,25567.39930555,4.68E+02,1.72E+01,176.350705,2.02E+05,,
21.586928,25567.4,4.66E+02,1.88E+01,179.803927,1.72E+05,,
21.838584,25567.40069444,4.64E+02,2.04E+01,183.328763,1.47E+05,,
22.095228,25567.40138889,4.64E+02,2.18E+01,186.928416,1.27E+05,,
22.356993,25567.40208333,4.63E+02,2.32E+01,190.604897,1.10E+05,,
22.623922,25567.40277778,4.64E+02,2.45E+01,194.358834,9.57E+04,,
22.895952,25567.40347222,4.64E+02,2.56E+01,198.189273,8.40E+04,,
23.172901,25567.40416667,4.66E+02,2.67E+01,202.093517,7.43E+04,,
23.454467,25567.40486111,4.68E+02,2.76E+01,206.067002,6.63E+04,,
23.740216,25567.40555555,4.70E+02,2.84E+01,210.103244,5.99E+04,,
0.029591,25567.40625,4.73E+02,2.90E+01,214.193869,5.50E+04,,
0.321916,25567.40694444,4.77E+02,2.95E+01,218.328741,5.15E+04,,
0.616413,25567.40763889,4.81E+02,2.99E+01,222.496194,4.90E+04,,
0.912225,25567.40833333,4.85E+02,3.01E+01,226.683368,4.74E+04,,
1.208442,25567.40902778,4.90E+02,3.01E+01,230.876626,4.63E+04,,
1.504135,25567.40972222,4.96E+02,3.01E+01,235.06203,4.57E+04,,
1.798389,25567.41041667,5.02E+02,2.98E+01,239.225835,4.51E+04,,
2.090332,25567.41111111,5.08E+02,2.94E+01,243.354979,4.44E+04,,
2.379167,25567.41180555,5.14E+02,2.89E+01,247.437504,4.35E+04,,
2.664194,25567.4125,5.21E+02,2.83E+01,251.462913,4.23E+04,,
2.944828,25567.41319444,5.28E+02,2.75E+01,255.422421,4.07E+04,,
3.220607,25567.41388889,5.36E+02,2.66E+01,259.309098,3.89E+04,,
3.491195,25567.41458333,5.43E+02,2.55E+01,263.117919,3.69E+04,,
3.756381,25567.41527778,5.51E+02,2.44E+01,266.84572,3.49E+04,,
4.016073,25567.41597222,5.59E+02,2.32E+01,270.49109,3.31E+04,,
4.270281,25567.41666667,5.68E+02,2.18E+01,274.054212,3.18E+04,,
4.519111,25567.41736111,5.76E+02,2.04E+01,277.536672,3.10E+04,,
4.762751,25567.41805555,5.84E+02,1.89E+01,280.94126,3.12E+04,,
5.001451,25567.41875,5.93E+02,1.74E+01,284.271772,3.24E+04,,
5.235521,25567.41944444,6.01E+02,1.58E+01,287.53282,3.49E+04,,
5.465311,25567.42013889,6.10E+02,1.41E+01,290.729666,3.89E+04,,
5.691205,25567.42083333,6.18E+02,1.24E+01,293.868069,4.45E+04,,
5.913611,25567.42152778,6.26E+02,1.07E+01,296.954162,5.22E+04,,
6.132956,25567.42222222,6.34E+02,8.90E+00,299.994347,6.14E+04,,
6.349681,25567.42291667,6.42E+02,7.10E+00,302.995209,7.24E+04,,
6.56423,25567.42361111,6.50E+02,5.29E+00,305.96345,8.47E+04,,
6.777056,25567.42430555,6.58E+02,3.46E+00,308.905835,9.73E+04,,
6.98861,25567.425,6.65E+02,1.62E+00,311.829152,1.09E+05,,
7.199345,25567.42569444,6.73E+02,-2.13E-01,314.740179,1.18E+05,,
7.409711,25567.42638889,6.79E+02,-2.05E+00,317.64566,1.26E+05,,
7.620152,25567.42708333,6.86E+02,-3.87E+00,320.552282,1.37E+05,,
7.83111,25567.42777778,6.92E+02,-5.68E+00,323.466654,1.49E+05,,
8.043019,25567.42847222,6.98E+02,-7.46E+00,326.395285,1.55E+05,,
8.256304,25567.42916667,7.03E+02,-9.23E+00,329.344556,1.52E+05,,
8.471379,25567.42986111,7.08E+02,-1.10E+01,332.320693,1.46E+05,,
8.688648,25567.43055555,7.13E+02,-1.26E+01,335.329723,1.39E+05,,
8.908495,25567.43125,7.17E+02,-1.43E+01,338.377429,1.35E+05,,
9.131286,25567.43194444,7.21E+02,-1.59E+01,341.469287,1.30E+05,,
9.35736,25567.43263889,7.24E+02,-1.75E+01,344.610393,1.25E+05,,
9.587025,25567.43333333,7.27E+02,-1.89E+01,347.805378,1.20E+05,,
9.820554,25567.43402778,7.29E+02,-2.04E+01,351.058304,1.14E+05,,
10.058171,25567.43472222,7.30E+02,-2.17E+01,354.372558,1.08E+05,,
10.300048,25567.43541667,7.31E+02,-2.30E+01,357.750722,1.01E+05,,
10.546296,25567.43611111,7.32E+02,-2.42E+01,1.194448,9.57E+04,,
10.796955,25567.43680555,7.32E+02,-2.53E+01,4.704327,9.03E+04,,
11.051985,25567.4375,7.31E+02,-2.63E+01,8.279772,8.53E+04,,
11.311261,25567.43819444,7.30E+02,-2.72E+01,11.918911,8.09E+04,,
11.574568,25567.43888889,7.28E+02,-2.80E+01,15.618513,7.70E+04,,
11.841597,25567.43958333,7.26E+02,-2.86E+01,19.373959,7.37E+04,,
12.11195,25567.44027778,7.23E+02,-2.92E+01,23.179254,7.11E+04,,
12.385141,25567.44097222,7.19E+02,-2.96E+01,27.027109,6.90E+04,,
12.660605,25567.44166667,7.15E+02,-2.99E+01,30.909078,6.76E+04,,
12.937718,25567.44236111,7.11E+02,-3.01E+01,34.815768,6.66E+04,,
13.215806,25567.44305555,7.06E+02,-3.01E+01,38.737093,6.60E+04,,
13.494172,25567.44375,7.01E+02,-3.00E+01,42.662587,6.56E+04,,
13.772115,25567.44444444,6.95E+02,-2.98E+01,46.581723,6.55E+04,,
14.04895,25567.44513889,6.88E+02,-2.95E+01,50.484255,6.54E+04,,
14.324035,25567.44583333,6.82E+02,-2.90E+01,54.360531,6.56E+04,,
14.596785,25567.44652778,6.74E+02,-2.84E+01,58.201772,6.61E+04,,
14.866687,25567.44722222,6.67E+02,-2.76E+01,62.000301,6.70E+04,,
15.133314,25567.44791667,6.59E+02,-2.68E+01,65.749709,6.86E+04,,
15.396331,25567.44861111,6.51E+02,-2.58E+01,69.444962,7.11E+04,,
15.655496,25567.44930555,6.43E+02,-2.48E+01,73.082434,7.46E+04,,
15.91066,25567.45,6.34E+02,-2.36E+01,76.659898,7.94E+04,,
16.161765,25567.45069444,6.26E+02,-2.23E+01,80.176469,8.56E+04,,
16.408834,25567.45138889,6.17E+02,-2.10E+01,83.632504,9.34E+04,,
16.651966,25567.45208333,6.08E+02,-1.95E+01,87.029496,1.03E+05,,
16.891329,25567.45277778,5.99E+02,-1.80E+01,90.369941,1.15E+05,,
17.127148,25567.45347222,5.90E+02,-1.64E+01,93.657214,1.30E+05,,
17.359696,25567.45416667,5.81E+02,-1.48E+01,96.895439,1.48E+05,,
17.589292,25567.45486111,5.72E+02,-1.31E+01,100.089375,1.71E+05,,
17.816287,25567.45555555,5.63E+02,-1.13E+01,103.244308,2.00E+05,,
18.041064,25567.45625,5.54E+02,-9.52E+00,106.365958,2.34E+05,,
18.264027,25567.45694444,5.46E+02,-7.69E+00,109.460401,2.75E+05,,
18.4856,25567.45763889,5.38E+02,-5.82E+00,112.533996,3.21E+05,,
18.706222,25567.45833333,5.30E+02,-3.93E+00,115.593332,3.70E+05,,
18.926345,25567.45902778,5.22E+02,-2.03E+00,118.645175,4.15E+05,,
19.146429,25567.45972222,5.15E+02,-1.08E-01,121.696428,4.49E+05,,
19.366939,25567.46041667,5.08E+02,1.81E+00,124.754091,4.65E+05,,
19.588348,25567.46111111,5.01E+02,3.73E+00,127.825221,4.58E+05,,
19.811126,25567.46180555,4.95E+02,5.64E+00,130.916896,4.34E+05,,
20.035744,25567.4625,4.90E+02,7.54E+00,134.036166,4.05E+05,,
20.262667,25567.46319444,4.85E+02,9.41E+00,137.190004,3.79E+05,,
20.492349,25567.46388889,4.80E+02,1.13E+01,140.385239,3.59E+05,,
20.725232,25567.46458333,4.76E+02,1.31E+01,143.628481,3.39E+05,,
20.961735,25567.46527778,4.72E+02,1.48E+01,146.92602,3.18E+05,,
21.202248,25567.46597222,4.69E+02,1.65E+01,150.283717,2.93E+05,,
21.447124,25567.46666667,4.67E+02,1.82E+01,153.70686,2.64E+05,,
21.696668,25567.46736111,4.65E+02,1.97E+01,157.200014,2.33E+05,,
21.951122,25567.46805555,4.64E+02,2.12E+01,160.766835,2.01E+05,,
22.210659,25567.46875,4.63E+02,2.26E+01,164.409879,1.70E+05,,
22.47536,25567.46944444,4.63E+02,2.39E+01,168.130405,1.42E+05,,
22.745211,25567.47013889,4.64E+02,2.51E+01,171.92817,1.19E+05,,
23.020084,25567.47083333,4.65E+02,2.62E+01,175.801253,9.93E+04,,
23.299727,25567.47152778,4.66E+02,2.72E+01,179.745911,8.43E+04,,
23.583766,25567.47222222,4.69E+02,2.80E+01,183.756494,7.30E+04,,
23.871696,25567.47291667,4.71E+02,2.87E+01,187.825434,6.46E+04,,
0.162889,25567.47361111,4.75E+02,2.93E+01,191.94333,5.85E+04,,
0.456609,25567.47430555,4.78E+02,2.97E+01,196.099136,5.42E+04,,
0.75203,25567.475,4.83E+02,3.00E+01,200.280451,5.09E+04,,
1.04826,25567.47569444,4.87E+02,3.01E+01,204.473907,4.84E+04,,
1.344375,25567.47638889,4.92E+02,3.01E+01,208.665618,4.62E+04,,
1.639445,25567.47708333,4.98E+02,2.99E+01,212.84168,4.41E+04,,
1.932577,25567.47777778,5.04E+02,2.96E+01,216.988662,4.19E+04,,
2.222938,25567.47847222,5.10E+02,2.92E+01,221.094063,3.96E+04,,
2.50978,25567.47916667,5.17E+02,2.86E+01,225.146704,3.72E+04,,
